/Users/Nick/dev/us-of-color/photos/Anderson-County_South-Carolina,"rgb(74, 86, 73)"
/Users/Nick/dev/us-of-color/photos/Anderson-County_Tennessee,"rgb(75, 83, 68)"
/Users/Nick/dev/us-of-color/photos/Anderson-County_Texas,"rgb(81, 82, 72)"
/Users/Nick/dev/us-of-color/photos/Andrew-County_Missouri,"rgb(109, 113, 104)"
/Users/Nick/dev/us-of-color/photos/Andrews-County_Texas,"rgb(113, 112, 87)"
/Users/Nick/dev/us-of-color/photos/Androscoggin-County_Maine,"rgb(57, 62, 51)"
/Users/Nick/dev/us-of-color/photos/Angelina-County_Texas,"rgb(79, 86, 74)"
/Users/Nick/dev/us-of-color/photos/Anne-Arundel-County_Maryland,"rgb(72, 80, 66)"
/Users/Nick/dev/us-of-color/photos/Anoka-County_Minnesota,"rgb(135, 158, 169)"
/Users/Nick/dev/us-of-color/photos/Anson-County_North-Carolina,"rgb(60, 76, 76)"
/Users/Nick/dev/us-of-color/photos/Antelope-County_Nebraska,"rgb(70, 85, 66)"
/Users/Nick/dev/us-of-color/photos/Antrim-County_Michigan,"rgb(88, 104, 105)"
/Users/Nick/dev/us-of-color/photos/Apache-County_Arizona,"rgb(141, 131, 108)"
/Users/Nick/dev/us-of-color/photos/Appanoose-County_Iowa,"rgb(65, 70, 60)"
/Users/Nick/dev/us-of-color/photos/Appling-County_Georgia,"rgb(75, 83, 70)"
/Users/Nick/dev/us-of-color/photos/Appomattox-County_Virginia,"rgb(73, 73, 65)"
/Users/Nick/dev/us-of-color/photos/Aransas-County_Texas,"rgb(132, 158, 179)"
/Users/Nick/dev/us-of-color/photos/Arapahoe-County_Colorado,"rgb(76, 80, 61)"
/Users/Nick/dev/us-of-color/photos/Archer-County_Texas,"rgb(66, 70, 68)"
/Users/Nick/dev/us-of-color/photos/Archuleta-County_Colorado,"rgb(75, 81, 74)"
/Users/Nick/dev/us-of-color/photos/Arenac-County_Michigan,"rgb(69, 75, 66)"
/Users/Nick/dev/us-of-color/photos/Arkansas-County_Arkansas,"rgb(132, 146, 155)"
/Users/Nick/dev/us-of-color/photos/Arlington-County_Virginia,"rgb(124, 138, 154)"
/Users/Nick/dev/us-of-color/photos/Armstrong-County_Pennsylvania,"rgb(63, 74, 59)"
/Users/Nick/dev/us-of-color/photos/Armstrong-County_Texas,"rgb(68, 73, 57)"
/Users/Nick/dev/us-of-color/photos/Aroostook-County_Maine,"rgb(76, 90, 76)"
/Users/Nick/dev/us-of-color/photos/Arthur-County_Nebraska,"rgb(102, 115, 75)"
/Users/Nick/dev/us-of-color/photos/Ascension-Parish_Louisiana,"rgb(151, 169, 188)"
/Users/Nick/dev/us-of-color/photos/Ashe-County_North-Carolina,"rgb(70, 80, 56)"
/Users/Nick/dev/us-of-color/photos/Ashland-County_Ohio,"rgb(107, 113, 85)"
/Users/Nick/dev/us-of-color/photos/Ashland-County_Wisconsin,"rgb(74, 75, 74)"
/Users/Nick/dev/us-of-color/photos/Ashley-County_Arkansas,"rgb(98, 161, 208)"
/Users/Nick/dev/us-of-color/photos/Ashtabula-County_Ohio,"rgb(106, 111, 95)"
/Users/Nick/dev/us-of-color/photos/Asotin-County_Washington,"rgb(71, 75, 73)"
/Users/Nick/dev/us-of-color/photos/Assumption-Parish_Louisiana,"rgb(67, 68, 54)"
/Users/Nick/dev/us-of-color/photos/Atascosa-County_Texas,"rgb(78, 79, 66)"
/Users/Nick/dev/us-of-color/photos/Atchison-County_Kansas,"rgb(108, 112, 95)"
/Users/Nick/dev/us-of-color/photos/Atchison-County_Missouri,"rgb(177, 194, 206)"
/Users/Nick/dev/us-of-color/photos/Athens-County_Ohio,"rgb(73, 82, 55)"
/Users/Nick/dev/us-of-color/photos/Atkinson-County_Georgia,"rgb(82, 82, 69)"
/Users/Nick/dev/us-of-color/photos/Atlantic-County_New-Jersey,"rgb(75, 84, 86)"
/Users/Nick/dev/us-of-color/photos/Atoka-County_Oklahoma,"rgb(66, 71, 57)"
/Users/Nick/dev/us-of-color/photos/Attala-County_Mississippi,"rgb(47, 62, 53)"
/Users/Nick/dev/us-of-color/photos/Audrain-County_Missouri,"rgb(148, 159, 172)"
/Users/Nick/dev/us-of-color/photos/Audubon-County_Iowa,"rgb(62, 69, 40)"
/Users/Nick/dev/us-of-color/photos/Auglaize-County_Ohio,"rgb(79, 87, 62)"
/Users/Nick/dev/us-of-color/photos/Augusta-County_Virginia,"rgb(74, 82, 67)"
/Users/Nick/dev/us-of-color/photos/Aurora-County_South-Dakota,"rgb(73, 80, 80)"
/Users/Nick/dev/us-of-color/photos/Austin-County_Texas,"rgb(182, 187, 187)"
/Users/Nick/dev/us-of-color/photos/Autauga-County_Alabama,"rgb(68, 73, 64)"
/Users/Nick/dev/us-of-color/photos/Avery-County_North-Carolina,"rgb(80, 84, 75)"
/Users/Nick/dev/us-of-color/photos/Avoyelles-Parish_Louisiana,"rgb(127, 138, 149)"
/Users/Nick/dev/us-of-color/photos/Baca-County_Colorado,"rgb(181, 173, 159)"
/Users/Nick/dev/us-of-color/photos/Bacon-County_Georgia,"rgb(73, 78, 72)"
/Users/Nick/dev/us-of-color/photos/Bailey-County_Texas,"rgb(128, 153, 181)"
/Users/Nick/dev/us-of-color/photos/Baker-County_Florida,"rgb(60, 72, 68)"
/Users/Nick/dev/us-of-color/photos/Baker-County_Georgia,"rgb(99, 105, 71)"
/Users/Nick/dev/us-of-color/photos/Baker-County_Oregon,"rgb(127, 142, 152)"
/Users/Nick/dev/us-of-color/photos/Baldwin-County_Alabama,"rgb(113, 143, 172)"
/Users/Nick/dev/us-of-color/photos/Baldwin-County_Georgia,"rgb(73, 70, 48)"
/Users/Nick/dev/us-of-color/photos/Ballard-County_Kentucky,"rgb(99, 127, 160)"
/Users/Nick/dev/us-of-color/photos/Baltimore-County_Maryland,"rgb(73, 85, 76)"
/Users/Nick/dev/us-of-color/photos/Bamberg-County_South-Carolina,"rgb(76, 79, 61)"
/Users/Nick/dev/us-of-color/photos/Bandera-County_Texas,"rgb(78, 85, 75)"
/Users/Nick/dev/us-of-color/photos/Banks-County_Georgia,"rgb(64, 67, 63)"
/Users/Nick/dev/us-of-color/photos/Banner-County_Nebraska,"rgb(180, 188, 201)"
/Users/Nick/dev/us-of-color/photos/Bannock-County_Idaho,"rgb(98, 112, 105)"
/Users/Nick/dev/us-of-color/photos/Baraga-County_Michigan,"rgb(73, 80, 69)"
/Users/Nick/dev/us-of-color/photos/Barber-County_Kansas,"rgb(74, 72, 68)"
/Users/Nick/dev/us-of-color/photos/Barbour-County_Alabama,"rgb(57, 69, 56)"
